Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Cargo,Passenger,68036,30.861
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Cargo,Passenger,21580,9.789
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Mail,Passenger,44529,20.198
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,94756,42.981
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,9516,4.316
200508,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,801242,363.443
200508,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,88251,40.031
200508,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,285712,129.599
200508,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,200343,90.876
200508,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,2055952,932.58
200508,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,361009,163.754
200508,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,2694082,1222.036
200508,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,903002,409.602
200508,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Cargo,Freighter,49695,22.542
200508,Ameriflight,A8,Ameriflight,A8,Domestic,US,Enplaned,Cargo,Freighter,16686,7.569
200508,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,247421,112.23
200508,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,697521,316.396
200508,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,297594,134.989
200508,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,838970,380.557
200508,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Deplaned,Cargo,Freighter,1110473,503.711
200508,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Enplaned,Cargo,Freighter,1455218,660.087
200508,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,777344,352.603
200508,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,17446,7.914
200508,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,1499612,680.224
200508,Cargolux Airlines,CV,Cargolux Airlines,CV,International,Europe,Deplaned,Cargo,Freighter,986046,447.27
200508,Cargolux Airlines,CV,Cargolux Airlines,CV,International,Europe,Enplaned,Cargo,Freighter,808668,366.812
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,1206284,547.17
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,200819,91.091
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,132802,60.239
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,737148,334.37
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,142438,64.61
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,5013,2.274
200508,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,2339993,1061.421
200508,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,83147,37.715
200508,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,2202466,999.039
200508,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Freighter,50602,22.953
200508,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Deplaned,Cargo,Freighter,409035,185.538
200508,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Enplaned,Cargo,Freighter,354156,160.645
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,808305,366.647
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Express,Passenger,531371,241.03
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,142789,64.769
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,72393,32.837
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Express,Passenger,1319664,598.6
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,181287,82.232
200508,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Combi,3039349,1378.649
200508,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,83371,37.817
200508,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Combi,1925303,873.317
200508,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Freighter,52812,23.956
200508,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,9212007,4178.566
200508,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,7884556,3576.435
200508,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Cargo,Passenger,48390,21.95
200508,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Express,Passenger,12215,5.541
200508,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,69828,31.674
200508,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Express,Passenger,1576,0.715
200508,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,150595,68.31
200508,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,420554,190.763
200508,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,29395,13.334
200508,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,7088,3.215
200508,Icelandair (Inactive),FI,Icelandair (Inactive),FI,International,Europe,Deplaned,Cargo,Passenger,11846,5.373
200508,Icelandair (Inactive),FI,Icelandair (Inactive),FI,International,Europe,Enplaned,Cargo,Passenger,77411,35.114
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Freighter,1491614,676.596
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,509272,231.006
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Freighter,176422,80.025
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,60234,27.322
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Freighter,1402021,635.957
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,478683,217.131
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Freighter,196528,89.145
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,67099,30.436
200508,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,678781,307.895
200508,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,129364,58.68
200508,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,495987,224.98
200508,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,131331,59.572
200508,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Deplaned,Cargo,Freighter,589951,267.602
200508,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Enplaned,Cargo,Freighter,548184,248.656
200508,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Deplaned,Cargo,Freighter,651080,295.33
200508,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Enplaned,Cargo,Freighter,576622,261.556
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,1627279,738.134
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,655368,297.275
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,14613,6.628
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Passenger,5885,2.669
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,1284737,582.757
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,517413,234.699
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Freighter,7167,3.251
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Passenger,2887,1.31
200508,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,632268,286.797
200508,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,25511,11.572
200508,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,811083,367.907
200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Cargo,Passenger,4020,1.823
200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Mail,Passenger,9500,4.309
200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Cargo,Passenger,6400,2.903
200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Mail,Passenger,10026,4.548
200508,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,1921731,871.697
200508,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Mail,Freighter,63774,28.928
200508,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,1502424,681.5
200508,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,302720,137.314
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Cargo,Freighter,55179,25.029
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Cargo,Passenger,55179,25.029
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Mail,Freighter,411,0.186
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Mail,Passenger,411,0.186
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Cargo,Freighter,101960,46.249
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Cargo,Passenger,101960,46.249
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Mail,Freighter,1695,0.769
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Mail,Passenger,1695,0.769
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Cargo,Passenger,807095,366.098
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Mail,Passenger,113127,51.314
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Cargo,Passenger,366280,166.145
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Mail,Passenger,48993,22.223
200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,643931,292.087
200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Mail,Passenger,8107,3.677
200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,41890,19.001
200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,34610,15.699
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,1052808,477.554
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,38551,17.487
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,256199,116.212
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Mail,Passenger,23619,10.714
200508,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,371,0.168
200508,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,1620,0.735
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Cargo,Passenger,830,0.376
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,13704,6.216
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,16179,7.339
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,20829,9.448
200508,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Cargo,Passenger,5874,2.664
200508,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Cargo,Passenger,2627,1.192
200508,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Deplaned,Cargo,Freighter,1161462,526.839
200508,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Enplaned,Cargo,Freighter,1568700,711.562
200508,US Airways,US,US Airways,US,Domestic,US,Deplaned,Cargo,Passenger,160091,72.617
200508,US Airways,US,US Airways,US,Domestic,US,Deplaned,Express,Passenger,6635,3.01
200508,US Airways,US,US Airways,US,Domestic,US,Deplaned,Mail,Passenger,105500,47.855
200508,US Airways,US,US Airways,US,Domestic,US,Enplaned,Cargo,Passenger,247036,112.056
200508,US Airways,US,US Airways,US,Domestic,US,Enplaned,Express,Passenger,6369,2.889
200508,US Airways,US,US Airways,US,Domestic,US,Enplaned,Mail,Passenger,228093,103.463
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,189511,85.962
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,177084,80.325
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,308986,140.156
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,578003,262.182
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Cargo,Passenger,96387,43.721
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Express,Passenger,1856540,842.127
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Mail,Passenger,1173711,532.395
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Cargo,Passenger,212640,96.454
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Express,Passenger,2784791,1263.181
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Mail,Passenger,2387238,1082.851
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Cargo,Passenger,5030334,2281.76
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Express,Passenger,552104,250.434
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Cargo,Passenger,2111683,957.859
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Express,Passenger,710273,322.18
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Mail,Passenger,1264,0.573
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Express,Passenger,594647,269.732
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,14412,6.537
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Cargo,Passenger,79,0.036
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Express,Passenger,154730,70.186
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,156793,71.121
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Express,Passenger,740,0.336
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,8512,3.861
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Cargo,Passenger,1,0
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Express,Passenger,9663,4.383
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,22260,10.097
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Express,Passenger,1015127,460.462
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,409791,185.881
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Cargo,Passenger,20760,9.417
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Express,Passenger,1269599,575.89
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,476673,216.219
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Express,Passenger,11960,5.425
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Mail,Passenger,2818,1.278
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Express,Passenger,4516,2.048
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Mail,Passenger,41734,18.931
200508,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,500821,227.172
200508,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Express,Passenger,2618,1.188
200508,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Mail,Passenger,10137,4.598
200508,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,647262,293.598
200509,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,470314,213.334
200509,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,478378,216.992
200509,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Cargo,Passenger,100583,45.624
200509,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Mail,Passenger,44431,20.154
200509,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Cargo,Passenger,72569,32.917
200509,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Mail,Passenger,209310,94.943
200509,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,45123,20.468
200509,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,11363,5.154
200509,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Mail,Passenger,27864,12.639
200509,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,62083,28.161
200509,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Express,Passenger,20677,9.379
200509,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Mail,Passenger,104447,47.377
200509,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,934629,423.948
